url_path,views_total,views_unique
/olafglad/clipSlots,4,2
/olafglad/clipSlots/commits/main,3,1
/olafglad/clipSlots/commits/feature/rich-clipboard,1,1
/olafglad/clipSlots/commits/github-repo-stats,1,1
