url_path,views_total,views_unique
/olafglad/clipSlots,20,4
/olafglad/clipSlots/pulls,9,1
/olafglad/clipSlots/releases/tag/v1.2.0,4,2
/olafglad/clipSlots/pull/1/changes,3,1
/olafglad/clipSlots/pulse,3,1
/olafglad/clipSlots/compare/main...feature/01-slot-labels,2,1
/olafglad/clipSlots/pull/1,2,1
/olafglad/clipSlots/pull/3,2,1
/olafglad/clipSlots/releases,2,1
/olafglad/clipSlots/actions/runs/25731844571,1,1
