url_path,views_total,views_unique
/olafglad/clipSlots,26,4
/olafglad/clipSlots/pulls,16,1
/olafglad/clipSlots/releases,6,1
/olafglad/clipSlots/releases/tag/v1.2.0,4,2
/olafglad/clipSlots/actions,4,1
/olafglad/clipSlots/pull/1/changes,3,1
/olafglad/clipSlots/actions/runs/26286333653,2,1
/olafglad/clipSlots/commits/main,2,1
/olafglad/clipSlots/compare/main...feature/01-slot-labels,2,1
/olafglad/clipSlots/pull/1,2,1
