url_path,views_total,views_unique
/olafglad/clipSlots,6,2
/olafglad/clipSlots/commits/main,3,1
/olafglad/clipSlots/branches,1,1
/olafglad/clipSlots/commits/feature/rich-clipboard,1,1
/olafglad/clipSlots/commits/github-repo-stats,1,1
/olafglad/clipSlots/graphs/contributors,1,1
/olafglad/clipSlots/graphs/traffic,1,1
/olafglad/clipSlots/pulse,1,1
/olafglad/clipSlots/tags,1,1
